TransactionID,Date,Product,Category,UnitPrice,Quantity,DiscountPercent,TotalRevenue,Region,PaymentMethod,CustomerSegment,CustomerRating
TXN01684,2024-02-03,Office Chair,Furniture,150.05,5,0,750.25,West,PayPal,Startup,4.0
TXN00882,2024-02-26,Mouse,Accessories,88.01,2,0,176.02,West,Credit Card,Startup,5.0
TXN00807,2024-05-10,Laptop,Electronics,1423.05,4,0,5692.2,North,PayPal,Individual,4.0
TXN00273,2023-10-21,Headphones,Electronics,245.29,4,0,981.16,West,Debit Card,Startup,2.0
TXN01581,2023-06-05,Keyboard,Accessories,30.79,2,15,52.34,West,PayPal,Individual,5.0
TXN00716,2024-03-25,Notebook,Stationery,12.74,4,0,50.96,South,Cash,Corporate,5.0
TXN01519,2024-08-05,Headphones,Electronics,169.08,4,0,676.32,North,Bank Transfer,Individual,4.0
TXN00372,2023-03-15,Monitor,Electronics,805.88,4,0,3223.52,West,Cash,Enterprise,4.0
TXN00223,2023-06-13,Backpack,Accessories,132.03,5,15,561.13,East,Credit Card,Corporate,5.0
TXN00746,2023-08-08,Backpack,Accessories,135.42,5,0,677.1,West,Bank Transfer,Individual,5.0
TXN00582,2023-03-09,Backpack,Accessories,106.47,4,5,404.59,North,Debit Card,Enterprise,
TXN01104,2023-06-30,Laptop,Electronics,1036.78,3,0,3110.34,East,PayPal,Individual,
TXN00519,2023-09-05,Keyboard,Accessories,100.92,4,0,403.68,South,Credit Card,Corporate,5.0
TXN00335,2023-01-01,Keyboard,Accessories,37.51,4,10,135.04,North,Bank Transfer,Enterprise,5.0
TXN01925,2024-11-21,Laptop,Electronics,1438.68,2,0,2877.36,East,Debit Card,Corporate,4.0
TXN01335,2024-07-11,Keyboard,Accessories,117.02,3,5,333.51,South,PayPal,Corporate,5.0
TXN01158,2024-08-01,Laptop,Electronics,1008.29,3,0,3024.87,North,Credit Card,Corporate,4.0
TXN01955,2024-12-21,Keyboard,Accessories,83.74,4,0,334.96,South,Credit Card,Enterprise,5.0
TXN00016,2023-01-28,Smartphone,Electronics,861.92,1,0,861.92,North,Cash,Corporate,5.0
TXN00702,2024-12-10,Backpack,Accessories,193.42,5,5,918.74,Central,PayPal,Enterprise,5.0
TXN01860,2023-12-02,Laptop,Electronics,1142.78,1,0,1142.78,North,Cash,Startup,4.0
TXN01872,2023-04-23,Keyboard,Accessories,121.7,3,5,346.84,North,PayPal,Individual,5.0
TXN01720,2023-07-10,Keyboard,Accessories,71.84,5,0,359.2,North,Credit Card,Corporate,3.0
TXN01681,2023-08-12,Office Chair,Furniture,429.25,5,0,2146.25,West,PayPal,Enterprise,3.0
TXN00937,2023-08-17,Laptop,Electronics,952.52,4,0,3810.08,West,Debit Card,Startup,3.0
TXN00466,2023-04-03,Mouse,Accessories,77.17,3,0,231.51,North,Cash,Corporate,3.0
TXN01823,2024-06-29,Backpack,Accessories,179.11,1,0,179.11,East,PayPal,Startup,4.0
TXN00200,2023-02-20,Desk,Furniture,738.82,1,5,701.88,North,Bank Transfer,Individual,4.0
TXN01232,2024-06-22,Mouse,Accessories,,1,15,28.04,North,PayPal,Corporate,4.0
TXN01079,2023-12-15,Backpack,Accessories,190.04,3,0,570.12,North,Cash,Enterprise,5.0
TXN01351,2024-01-04,Mouse,Accessories,22.4,5,0,112.0,West,Bank Transfer,Individual,3.0
TXN01327,2023-11-03,Mouse,Accessories,81.01,5,0,405.05,Central,Bank Transfer,Enterprise,4.0
TXN01667,2023-06-10,Mouse,Accessories,95.78,4,0,383.12,Central,Debit Card,Startup,5.0
TXN01353,2024-03-03,Smartphone,Electronics,677.17,1,0,677.17,South,Cash,Startup,4.0
TXN01429,2023-04-27,Keyboard,Accessories,128.15,3,0,384.45,North,Cash,Corporate,4.0
TXN01442,2023-08-24,Mouse,Accessories,58.21,2,5,110.6,North,Cash,Corporate,4.0
TXN01360,2023-09-24,Keyboard,Accessories,192.44,3,5,548.45,South,Cash,Corporate,4.0
TXN00693,2024-12-07,Office Chair,Furniture,572.49,4,0,2289.96,West,Debit Card,Individual,
TXN00589,2023-03-06,Desk,Furniture,460.43,5,20,1841.72,South,PayPal,Enterprise,5.0
TXN00044,2024-11-27,Headphones,Electronics,124.32,3,10,335.66,South,Cash,Individual,2.0
TXN00275,2024-01-16,Mouse,Accessories,134.12,4,15,456.01,East,Debit Card,Enterprise,5.0
TXN01122,2024-04-21,Office Chair,Furniture,514.64,1,0,514.64,Central,Credit Card,Enterprise,4.0
TXN00102,2023-06-06,Mouse,Accessories,98.51,5,0,492.55,North,Cash,Individual,5.0
TXN01006,2024-11-26,Laptop,Electronics,1911.54,3,0,5734.62,East,Credit Card,Startup,4.0
TXN01310,2023-01-15,Smartphone,Electronics,537.56,4,0,2150.24,South,Bank Transfer,Individual,1.0
TXN01211,2023-07-20,Desk,Furniture,390.95,4,0,1563.8,North,PayPal,Corporate,4.0
TXN00108,2023-11-05,Keyboard,Accessories,68.66,5,0,343.3,South,Cash,Individual,1.0
TXN01805,2023-05-26,Backpack,Accessories,70.29,3,10,189.78,Central,Debit Card,Individual,5.0
TXN00498,2024-10-24,Smartphone,Electronics,395.27,3,5,1126.52,West,Debit Card,Corporate,4.0
TXN00311,2023-04-15,Laptop,Electronics,1285.09,3,0,3855.27,East,PayPal,Startup,4.0
TXN00915,2024-02-14,Backpack,Accessories,,1,5,96.1,South,Bank Transfer,Startup,4.0
TXN00782,2023-07-29,Monitor,Electronics,483.19,1,10,434.87,Central,Cash,Enterprise,4.0
TXN00728,2023-11-22,Backpack,Accessories,128.64,1,0,128.64,West,PayPal,Corporate,5.0
TXN01132,2023-07-16,Office Chair,Furniture,368.38,5,15,1565.62,,Credit Card,Enterprise,4.0
TXN01324,2023-10-17,Notebook,Stationery,23.73,4,0,94.92,North,Credit Card,Individual,5.0
TXN01778,2023-09-04,Mouse,Accessories,68.2,3,0,204.6,East,PayPal,Enterprise,4.0
TXN00839,2024-07-27,Keyboard,Accessories,118.09,3,5,336.56,Central,Credit Card,Individual,5.0
TXN00073,2023-02-23,Monitor,Electronics,790.39,2,15,1343.66,Central,PayPal,Individual,4.0
TXN00820,2023-10-07,Notebook,Stationery,11.46,2,0,22.92,West,Bank Transfer,Individual,4.0
TXN01240,2023-03-12,Headphones,Electronics,140.2,1,5,133.19,Central,PayPal,Individual,4.0
TXN01193,2024-11-08,Headphones,Electronics,205.29,1,0,205.29,South,Bank Transfer,Startup,4.0
TXN00655,2023-10-28,Notebook,Stationery,10.1,1,10,9.09,South,PayPal,Enterprise,4.0
TXN00482,2024-09-19,Desk,Furniture,657.74,1,0,657.74,West,Cash,Corporate,5.0
TXN01092,2023-06-25,Mouse,Accessories,123.16,3,10,332.53,North,PayPal,Startup,4.0
TXN00507,2024-12-10,Notebook,Stationery,28.43,2,0,56.86,West,Debit Card,Corporate,4.0
TXN01602,2023-03-02,Monitor,Electronics,511.97,3,0,1535.91,East,Bank Transfer,Enterprise,4.0
TXN00884,2024-01-06,Notebook,Stationery,25.08,2,10,45.14,South,Bank Transfer,Corporate,4.0
TXN01779,2024-02-27,Smartphone,Electronics,796.58,3,5,2270.25,East,Debit Card,Enterprise,5.0
TXN00766,2024-10-10,Smartphone,Electronics,1015.6,5,20,4062.4,North,Credit Card,Corporate,4.0
TXN01587,2024-01-08,Office Chair,Furniture,597.02,3,10,1611.95,North,Debit Card,Startup,4.0
TXN01011,2024-01-08,Mouse,Accessories,117.81,1,0,117.81,West,Bank Transfer,Individual,4.0
TXN00312,2024-06-23,Smartphone,Electronics,424.98,1,5,403.73,North,PayPal,Individual,5.0
TXN00858,2023-08-22,Desk,Furniture,734.79,1,0,734.79,West,Credit Card,Startup,4.0
TXN00406,2023-10-10,Desk,Furniture,209.07,3,0,627.21,West,Credit Card,Enterprise,4.0
TXN00753,2023-08-03,Smartphone,Electronics,1185.54,1,0,1185.54,West,PayPal,Enterprise,3.0
TXN01207,2023-03-09,Notebook,Stationery,22.75,4,0,91.0,West,Cash,Corporate,5.0
TXN00310,2024-08-16,Smartphone,Electronics,403.04,1,0,403.04,North,Cash,Enterprise,5.0
TXN00227,2023-02-25,Notebook,Stationery,10.29,3,10,27.78,South,PayPal,Individual,3.0
TXN01733,2023-09-02,Monitor,Electronics,635.52,3,0,1906.56,West,Debit Card,Corporate,3.0
TXN01815,2024-10-26,Laptop,Electronics,1707.92,1,0,1707.92,East,Debit Card,Startup,5.0
TXN01560,2024-02-01,Keyboard,Accessories,130.08,1,10,117.07,North,Debit Card,Enterprise,4.0
TXN00856,2023-10-30,Headphones,Electronics,194.75,3,0,584.25,North,Debit Card,Enterprise,4.0
TXN01048,2023-12-22,Desk,Furniture,663.51,1,0,663.51,West,Bank Transfer,Enterprise,4.0
TXN00149,2023-08-14,Notebook,Stationery,25.24,1,5,23.98,South,PayPal,Individual,2.0
TXN01798,2023-10-06,Backpack,Accessories,127.48,5,10,573.66,North,PayPal,Startup,3.0
TXN01081,2023-04-03,Backpack,Accessories,178.93,1,0,178.93,Central,Cash,Individual,4.0
TXN00862,2023-10-24,Headphones,Electronics,74.01,5,15,314.54,Central,Bank Transfer,Corporate,2.0
TXN00846,2024-09-03,Mouse,Accessories,23.07,5,0,115.35,North,Cash,Enterprise,5.0
TXN01390,2024-07-28,Desk,Furniture,627.82,1,5,596.43,West,Credit Card,Individual,4.0
TXN00576,2023-02-04,Headphones,Electronics,105.34,4,0,421.36,North,Bank Transfer,Individual,4.0
TXN00558,2023-09-26,Headphones,Electronics,323.4,5,0,1617.0,West,Credit Card,Enterprise,4.0
TXN00722,2024-04-05,Monitor,Electronics,483.13,4,0,1932.52,Central,Bank Transfer,Startup,4.0
TXN01913,2024-09-04,Backpack,Accessories,,2,0,374.26,West,PayPal,Corporate,3.0
TXN01988,2023-11-21,Smartphone,Electronics,495.02,4,0,1980.08,Central,Bank Transfer,Individual,4.0
TXN01732,2023-08-07,Laptop,Electronics,1220.78,2,0,2441.56,North,Cash,Startup,3.0
TXN01980,2023-03-09,Headphones,Electronics,317.09,4,0,1268.36,North,PayPal,Startup,3.0
TXN00994,2024-04-25,Mouse,Accessories,141.04,5,5,669.94,South,Credit Card,Individual,4.0
TXN00287,2023-03-07,Headphones,Electronics,59.33,5,5,281.82,South,Cash,Startup,3.0
TXN01636,2023-08-09,Backpack,Accessories,152.16,5,0,760.8,South,Credit Card,Corporate,4.0
TXN01722,2023-07-14,Smartphone,Electronics,1155.5,2,0,2311.0,West,Cash,Startup,3.0
TXN00629,2024-06-04,Office Chair,Furniture,538.32,5,10,2422.44,North,Cash,Corporate,3.0
TXN00599,2024-04-23,Smartphone,Electronics,554.96,4,0,2219.84,North,Credit Card,Individual,5.0
TXN00966,2023-06-27,Smartphone,Electronics,1049.69,1,0,-999.0,North,Debit Card,Startup,5.0
TXN01594,2024-06-13,Notebook,Stationery,27.5,2,5,52.25,South,Credit Card,Corporate,5.0
TXN01669,2023-01-29,Monitor,Electronics,475.28,5,15,2019.94,South,Credit Card,Startup,2.0
TXN01619,2023-08-06,Notebook,Stationery,20.62,2,0,41.24,West,PayPal,Corporate,4.0
TXN01076,2024-03-29,Headphones,Electronics,60.86,1,10,54.77,South,PayPal,Startup,4.0
TXN01256,2024-11-13,Laptop,Electronics,1253.56,2,0,2507.12,East,Debit Card,Startup,5.0
TXN00835,2023-03-06,Desk,Furniture,217.58,3,0,652.74,North,Debit Card,Individual,
TXN00938,2024-01-10,Laptop,Electronics,1961.29,4,0,7845.16,East,Cash,Startup,2.0
TXN00783,2024-08-26,Backpack,Accessories,154.81,5,20,619.24,East,Debit Card,Enterprise,2.0
TXN01230,2023-09-05,Laptop,Electronics,1394.07,3,0,4182.21,West,Debit Card,Corporate,5.0
TXN01853,2024-07-30,Office Chair,Furniture,296.69,4,0,1186.76,West,PayPal,Corporate,5.0
TXN00610,2024-03-14,Mouse,Accessories,32.68,5,0,163.4,East,PayPal,Corporate,3.0
TXN01432,2023-12-26,Backpack,Accessories,131.99,5,10,593.96,East,Debit Card,Individual,3.0
TXN00825,2023-07-29,Notebook,Stationery,23.23,1,10,20.91,North,Bank Transfer,Corporate,1.0
TXN01451,2023-07-05,Notebook,Stationery,12.5,4,0,50.0,Central,Bank Transfer,Corporate,4.0
TXN01037,2023-08-21,Keyboard,Accessories,185.17,1,0,185.17,South,Cash,Enterprise,4.0
TXN00494,2023-12-17,Backpack,Accessories,146.16,2,10,263.09,South,Cash,Startup,3.0
TXN01588,2024-02-15,Notebook,Stationery,23.17,3,0,69.51,East,Debit Card,Corporate,5.0
TXN00278,2024-07-12,Backpack,Accessories,132.41,5,0,662.05,North,Debit Card,Corporate,4.0
TXN01886,2023-01-08,Monitor,Electronics,760.52,1,0,760.52,East,Cash,Startup,3.0
TXN00359,2023-08-13,Office Chair,Furniture,531.18,1,0,531.18,East,Bank Transfer,Corporate,3.0
TXN01673,2024-06-11,Office Chair,Furniture,325.58,4,0,1302.32,South,Credit Card,Corporate,3.0
TXN00237,2023-04-11,Headphones,Electronics,81.71,4,0,326.84,North,Credit Card,Startup,5.0
TXN00552,2024-09-12,Headphones,Electronics,249.99,4,5,949.96,South,Cash,Startup,4.0
TXN01907,2024-04-28,Desk,Furniture,434.42,2,15,738.51,South,Debit Card,Enterprise,1.0
TXN00931,2023-07-28,Headphones,Electronics,268.86,1,10,241.97,East,Bank Transfer,Individual,4.0
TXN00209,2023-09-20,Backpack,Accessories,119.48,2,0,238.96,West,PayPal,Corporate,4.0
TXN01415,2024-05-02,Desk,Furniture,699.67,2,10,1259.41,West,PayPal,Individual,5.0
TXN01592,2023-06-10,Smartphone,Electronics,481.36,3,0,1444.08,East,Debit Card,Individual,4.0
TXN00059,2023-03-11,Laptop,Electronics,1936.7,1,5,1839.86,West,PayPal,Individual,4.0
TXN00632,2023-06-07,Headphones,Electronics,149.05,2,10,268.29,North,Debit Card,Individual,4.0
TXN01616,2023-04-05,Mouse,Accessories,94.08,2,0,188.16,West,PayPal,Corporate,4.0
TXN01899,2023-08-30,Backpack,Accessories,96.57,3,0,289.71,South,Cash,Corporate,5.0
TXN01609,2024-08-13,Notebook,Stationery,7.54,1,0,7.54,North,Debit Card,Individual,4.0
TXN00364,2023-06-08,Laptop,Electronics,1936.87,4,0,7747.48,West,Debit Card,Corporate,3.0
TXN00506,2024-12-09,Laptop,Electronics,1130.91,3,0,3392.73,Central,Credit Card,Startup,4.0
TXN01493,2023-02-22,Mouse,Accessories,128.98,3,5,367.59,East,Debit Card,Individual,4.0
TXN01147,2024-06-26,Office Chair,Furniture,395.66,3,0,1186.98,North,Cash,Individual,4.0
TXN01709,2023-09-17,Desk,Furniture,789.36,1,5,749.89,North,Debit Card,Startup,4.0
TXN01885,2023-03-26,Laptop,Electronics,1293.01,2,0,2586.02,West,Credit Card,Individual,4.0
TXN01647,2024-06-11,Keyboard,Accessories,82.03,5,5,389.64,Central,PayPal,Individual,3.0
TXN01406,2023-12-14,Desk,Furniture,382.62,2,0,765.24,West,PayPal,Startup,5.0
TXN01007,2024-12-22,Backpack,Accessories,148.97,4,0,595.88,Central,PayPal,Enterprise,2.0
TXN00119,2023-05-27,Smartphone,Electronics,311.7,1,0,311.7,North,PayPal,Enterprise,4.0
TXN01275,2023-10-22,Notebook,Stationery,22.48,2,0,44.96,East,Debit Card,Corporate,4.0
TXN00793,2024-07-13,Headphones,Electronics,244.48,3,15,623.42,North,PayPal,Startup,4.0
TXN00523,2023-11-29,Backpack,Accessories,165.98,2,5,315.36,East,Debit Card,Corporate,3.0
TXN00514,2024-09-11,Keyboard,Accessories,171.6,2,0,343.2,South,Debit Card,Corporate,3.0
TXN00082,2024-12-19,Laptop,Electronics,901.42,3,0,2704.26,East,Debit Card,Enterprise,4.0
TXN00939,2023-10-22,Notebook,Stationery,21.6,2,15,36.72,,Bank Transfer,Startup,3.0
TXN01042,2024-09-10,Headphones,Electronics,81.4,3,0,244.2,Central,Bank Transfer,Enterprise,4.0
TXN00381,2023-09-28,Keyboard,Accessories,35.58,1,0,35.58,Central,Credit Card,Startup,2.0
TXN01822,2023-06-14,Notebook,Stationery,8.13,3,0,24.39,East,Debit Card,Individual,2.0
TXN01833,2023-02-09,Keyboard,Accessories,148.4,1,5,140.98,West,Credit Card,Enterprise,4.0
TXN00085,2024-06-20,Backpack,Accessories,174.51,2,0,349.02,Central,Cash,Individual,4.0
TXN01712,2024-02-20,Mouse,Accessories,24.4,4,0,97.6,East,Debit Card,Startup,5.0
TXN01531,2024-01-25,Backpack,Accessories,96.23,3,0,288.69,Central,Debit Card,Individual,5.0
TXN00330,2024-08-09,Office Chair,Furniture,538.6,2,0,1077.2,North,PayPal,Startup,5.0
TXN00007,2024-12-30,Notebook,Stationery,19.19,5,20,76.76,South,Debit Card,Corporate,5.0
TXN01188,2024-11-21,Headphones,Electronics,332.78,2,0,665.56,West,Cash,Startup,4.0
TXN01271,2024-02-20,Headphones,Electronics,166.9,5,0,834.5,South,Credit Card,Startup,
TXN01819,2024-01-01,Desk,Furniture,559.39,2,0,1118.78,North,Cash,Startup,1.0
TXN00907,2023-05-24,Keyboard,Accessories,151.57,1,0,151.57,North,Bank Transfer,Startup,4.0
TXN00452,2023-12-22,Monitor,Electronics,259.35,2,10,466.83,North,PayPal,Corporate,4.0
TXN00491,2024-12-20,Mouse,Accessories,90.33,4,0,361.32,East,Cash,Startup,2.0
TXN01512,2024-06-27,Laptop,Electronics,1085.24,4,0,4340.96,South,Debit Card,Startup,2.0
TXN00288,2024-10-01,Backpack,Accessories,144.85,1,10,130.36,East,Cash,Corporate,4.0
TXN00944,2023-04-06,Smartphone,Electronics,1140.23,3,5,3249.66,North,Bank Transfer,Individual,4.0
TXN01352,2023-08-15,Office Chair,Furniture,322.26,3,5,918.44,West,Bank Transfer,Enterprise,5.0
TXN01396,2023-08-11,Keyboard,Accessories,42.42,3,10,114.53,Central,Cash,Enterprise,
TXN01868,2023-12-21,Laptop,Electronics,1395.32,4,10,5023.15,East,Cash,Corporate,3.0
TXN01757,2023-03-07,Laptop,Electronics,1316.86,2,5,2502.03,South,PayPal,Individual,4.0
TXN01305,2023-07-13,Backpack,Accessories,106.94,3,10,288.74,East,Debit Card,Corporate,4.0
TXN01736,2023-02-07,Desk,Furniture,709.48,1,15,603.06,Central,PayPal,Startup,4.0
TXN01953,2024-10-18,Smartphone,Electronics,619.47,3,15,1579.65,North,Credit Card,Enterprise,5.0
TXN01467,2023-12-19,Headphones,Electronics,240.22,4,0,960.88,East,PayPal,Corporate,5.0
TXN01341,2023-02-22,Office Chair,Furniture,326.12,2,0,652.24,South,Cash,Enterprise,5.0
TXN01112,2024-12-27,Laptop,Electronics,1212.89,4,0,4851.56,West,Debit Card,Enterprise,5.0
TXN01689,2023-01-23,Laptop,Electronics,1040.38,2,0,2080.76,North,Cash,Enterprise,5.0
TXN00328,2023-09-24,Office Chair,Furniture,558.12,3,15,1423.21,South,Cash,Corporate,3.0
TXN00443,2023-08-25,Monitor,Electronics,501.04,3,0,1503.12,North,Cash,Corporate,4.0
TXN01660,2023-01-09,Headphones,Electronics,191.23,4,0,764.92,East,Credit Card,Individual,5.0
TXN01103,2024-02-02,Monitor,Electronics,,2,5,515.55,Central,Cash,Individual,4.0
TXN01488,2023-08-30,Headphones,Electronics,231.27,3,10,624.43,South,PayPal,Corporate,
TXN01461,2023-12-23,Keyboard,Accessories,45.13,5,10,203.08,West,Debit Card,Individual,2.0
TXN00178,2023-04-27,Laptop,Electronics,1416.8,1,0,1416.8,South,Cash,Corporate,4.0
TXN00786,2024-05-20,Monitor,Electronics,807.79,2,20,1292.46,West,Credit Card,Enterprise,2.0
TXN01385,2023-12-12,Mouse,Accessories,108.74,3,0,326.22,South,Cash,Startup,4.0
TXN00087,2024-03-18,Backpack,Accessories,93.99,4,5,357.16,South,Bank Transfer,Corporate,4.0
TXN01437,2024-10-05,Desk,Furniture,348.57,5,0,1742.85,North,Debit Card,Individual,4.0
TXN01940,2024-03-16,Notebook,Stationery,23.09,5,5,109.68,North,PayPal,Enterprise,4.0
TXN00458,2024-10-15,Monitor,Electronics,545.86,1,10,491.27,North,Debit Card,Enterprise,1.0
TXN01867,2024-02-24,Keyboard,Accessories,103.67,3,0,311.01,South,Credit Card,Enterprise,4.0
TXN00055,2024-01-31,Office Chair,Furniture,408.05,5,0,2040.25,South,PayPal,Individual,5.0
TXN01533,2024-04-10,Notebook,Stationery,7.89,5,0,39.45,East,Cash,Enterprise,4.0
TXN00644,2023-05-10,Laptop,Electronics,1031.79,3,10,2785.83,South,Debit Card,Startup,4.0
TXN00678,2023-04-18,Notebook,Stationery,17.87,4,15,60.76,Central,Bank Transfer,Individual,4.0
TXN00222,2023-05-10,Backpack,Accessories,91.6,3,0,274.8,North,Cash,Corporate,4.0
TXN00114,2023-06-24,Mouse,Accessories,96.37,1,10,86.73,East,Cash,Individual,4.0
TXN01161,2023-08-20,Desk,Furniture,403.5,5,0,2017.5,West,Debit Card,Corporate,5.0
TXN01337,2024-06-08,Smartphone,Electronics,524.44,3,0,1573.32,North,Debit Card,Corporate,1.0
TXN01030,2024-04-25,Headphones,Electronics,94.07,1,0,94.07,North,Bank Transfer,Individual,4.0
TXN00175,2023-11-03,Mouse,Accessories,133.34,5,5,633.36,North,Debit Card,Startup,3.0
TXN00808,2023-05-17,Office Chair,Furniture,395.17,2,15,671.79,West,Cash,Corporate,4.0
TXN00590,2024-04-07,Keyboard,Accessories,130.13,5,5,-999.0,North,Credit Card,Startup,4.0
TXN01987,2023-04-23,Headphones,Electronics,207.85,4,0,831.4,North,Debit Card,Individual,5.0
TXN00019,2024-05-11,Monitor,Electronics,392.2,1,0,392.2,South,Cash,Corporate,4.0
TXN00424,2024-10-23,Backpack,Accessories,52.42,5,0,262.1,East,Bank Transfer,Corporate,5.0
TXN01982,2024-03-30,Laptop,Electronics,1541.29,1,0,1541.29,Central,Bank Transfer,Enterprise,4.0
TXN00286,2023-10-06,Headphones,Electronics,185.11,2,5,351.71,East,Credit Card,Individual,5.0
TXN01615,2024-07-30,Headphones,Electronics,79.93,4,0,319.72,North,Debit Card,Startup,4.0
TXN00429,2023-10-16,Mouse,Accessories,100.12,5,0,500.6,South,PayPal,Startup,4.0
TXN01541,2023-04-13,Backpack,Accessories,58.94,4,10,212.18,South,Debit Card,Individual,3.0
TXN01420,2023-02-11,Keyboard,Accessories,59.7,5,0,298.5,East,Debit Card,Enterprise,4.0
TXN00670,2023-02-26,Mouse,Accessories,62.2,5,0,311.0,North,Credit Card,Startup,5.0
TXN00032,2024-05-30,Laptop,Electronics,1034.29,5,0,5171.45,North,Credit Card,Enterprise,3.0
TXN01995,2023-11-20,Smartphone,Electronics,727.82,3,0,2183.46,Central,Credit Card,Corporate,4.0
TXN00723,2024-08-11,Office Chair,Furniture,290.78,3,5,828.72,South,Cash,Enterprise,4.0
TXN01166,2023-06-21,Keyboard,Accessories,98.33,3,0,294.99,West,Cash,Enterprise,4.0
TXN00215,2024-09-24,Backpack,Accessories,67.28,2,0,134.56,West,Cash,Individual,4.0
TXN01924,2023-11-28,Monitor,Electronics,756.48,5,0,3782.4,North,Debit Card,Corporate,4.0
TXN01272,2023-03-07,Mouse,Accessories,40.57,5,5,192.71,West,Debit Card,Startup,5.0
TXN00327,2023-06-14,Smartphone,Electronics,861.07,1,10,774.96,West,Cash,Individual,4.0
TXN00561,2023-03-20,Headphones,Electronics,185.52,4,0,742.08,East,Credit Card,Startup,1.0
TXN01138,2023-02-16,Backpack,Accessories,118.09,2,15,200.75,South,Bank Transfer,Individual,4.0
TXN00701,2023-04-02,Monitor,Electronics,840.76,2,0,1681.52,Central,Cash,Enterprise,4.0
TXN00775,2024-11-12,Notebook,Stationery,15.88,3,0,47.64,West,Cash,Individual,3.0
TXN01976,2023-08-27,Smartphone,Electronics,393.24,4,15,1337.02,South,Cash,Enterprise,3.0
TXN00342,2024-02-16,Office Chair,Furniture,436.69,2,0,873.38,North,Bank Transfer,Enterprise,3.0
TXN00630,2023-03-06,Headphones,Electronics,55.48,4,10,199.73,Central,Credit Card,Enterprise,4.0
TXN00148,2024-09-26,Desk,Furniture,254.89,1,0,254.89,North,Credit Card,Startup,
TXN01223,2024-09-27,Desk,Furniture,319.63,1,10,287.67,West,Cash,Individual,5.0
TXN00361,2024-08-30,Office Chair,Furniture,581.01,1,0,581.01,West,PayPal,Startup,4.0
TXN00084,2023-07-11,Smartphone,Electronics,702.67,3,0,2108.01,South,Bank Transfer,Enterprise,1.0
TXN00049,2023-10-12,Headphones,Electronics,296.13,2,0,592.26,North,Debit Card,Individual,2.0
TXN00469,2024-03-21,Mouse,Accessories,59.47,3,0,178.41,Central,Credit Card,Startup,
TXN00156,2023-08-10,Backpack,Accessories,194.08,4,5,737.5,West,Cash,Enterprise,4.0
TXN01125,2024-01-16,Mouse,Accessories,131.44,5,0,657.2,Central,Debit Card,Startup,4.0
TXN01054,2023-10-24,Keyboard,Accessories,56.14,1,0,56.14,West,Bank Transfer,Individual,5.0
TXN01226,2023-01-16,Smartphone,Electronics,578.79,5,10,2604.55,South,Bank Transfer,Enterprise,4.0
TXN01842,2024-07-24,Backpack,Accessories,103.81,4,15,352.95,South,Debit Card,Startup,3.0
TXN01468,2024-10-25,Headphones,Electronics,180.09,1,0,180.09,Central,Bank Transfer,Individual,3.0
TXN01761,2023-11-01,Keyboard,Accessories,194.89,5,15,828.28,North,Debit Card,Enterprise,5.0
TXN00501,2024-03-20,Keyboard,Accessories,59.33,3,10,160.19,North,Cash,Corporate,5.0
TXN01801,2024-01-19,Backpack,Accessories,181.65,2,15,308.8,North,Debit Card,Individual,5.0
TXN00180,2024-06-03,Mouse,Accessories,128.68,1,0,128.68,South,Debit Card,Enterprise,4.0
TXN01671,2024-04-09,Headphones,Electronics,274.33,5,0,1371.65,Central,PayPal,Corporate,5.0
TXN01792,2024-03-18,Desk,Furniture,610.24,2,0,1220.48,East,Bank Transfer,Startup,4.0
TXN00860,2024-11-01,Mouse,Accessories,121.77,4,0,487.08,Central,Bank Transfer,Startup,5.0
TXN00910,2023-10-12,Headphones,Electronics,203.0,5,0,1015.0,Central,Debit Card,Individual,5.0
TXN01182,2023-12-09,Office Chair,Furniture,325.53,3,0,976.59,South,PayPal,Corporate,5.0
TXN01651,2024-11-15,Office Chair,Furniture,411.08,5,0,2055.4,South,Cash,Individual,2.0
TXN00529,2024-07-03,Monitor,Electronics,418.89,4,15,1424.23,North,Credit Card,Enterprise,4.0
TXN00347,2024-12-29,Notebook,Stationery,6.06,5,0,30.3,West,Debit Card,Startup,3.0
TXN01655,2023-10-13,Desk,Furniture,603.63,3,0,1810.89,West,Bank Transfer,Individual,4.0
TXN01254,2024-08-03,Desk,Furniture,417.99,4,0,1671.96,North,Cash,Startup,4.0
TXN01978,2023-11-07,Laptop,Electronics,1366.21,1,15,1161.28,North,Credit Card,Corporate,4.0
TXN00254,2023-04-29,Office Chair,Furniture,231.59,5,0,1157.95,Central,Bank Transfer,Corporate,5.0
TXN01038,2024-05-05,Desk,Furniture,452.67,5,5,2150.18,North,Debit Card,Startup,3.0
TXN00602,2024-05-23,Backpack,Accessories,62.02,3,0,186.06,North,Cash,Enterprise,4.0
TXN01909,2024-11-22,Backpack,Accessories,174.87,1,0,174.87,South,Debit Card,Enterprise,4.0
TXN00244,2023-05-02,Office Chair,Furniture,204.68,3,15,521.93,West,Credit Card,Enterprise,5.0
TXN00924,2023-11-17,Smartphone,Electronics,1120.42,1,10,1008.38,North,PayPal,Startup,5.0
TXN01091,2023-06-03,Smartphone,Electronics,483.81,4,0,1935.24,North,Credit Card,Enterprise,3.0
TXN01506,2024-01-13,Mouse,Accessories,108.8,1,0,108.8,South,PayPal,Startup,5.0
